City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
297,Chandbali,IN,2021-04-04 15:25:37,20.7833,86.7667,78.3,51,52,4.85
298,Den Helder,NL,2021-04-04 15:25:38,52.9599,4.7593,45.0,76,90,17.27
299,Todos Santos,MX,2021-04-04 15:25:38,23.45,-110.2167,69.01,81,3,4.9
300,Gornyye Klyuchi,RU,2021-04-04 15:25:38,45.25,133.5,35.26,50,0,3.89
301,Valleyview,CA,2021-04-04 15:25:39,55.0667,-117.2859,33.35,98,100,6.46
302,Leningradskiy,RU,2021-04-04 15:25:39,69.3833,178.4167,-3.3,97,100,6.87
303,Kagay,PH,2021-04-04 15:25:39,6.0088,120.9074,80.96,80,91,1.39
304,Ha Noi,VN,2021-04-04 15:25:38,21.0245,105.8412,71.6,94,75,5.75
305,Hambantota,LK,2021-04-04 15:25:40,6.1241,81.1185,78.8,78,0,4.61
306,Minna,NG,2021-04-04 15:25:40,9.6139,6.5569,104.0,10,3,10.36
307,Totma,RU,2021-04-04 15:25:41,59.9747,42.7642,32.88,85,100,4.65
308,Ouesso,CG,2021-04-04 15:25:41,1.6136,16.0517,88.14,46,98,2.73
309,Aplahoue,BJ,2021-04-04 15:25:41,6.9333,1.6833,93.88,40,69,8.81
310,Chapais,CA,2021-04-04 15:25:42,49.7834,-74.8492,33.8,55,90,3.11
311,Rabo De Peixe,PT,2021-04-04 15:25:42,37.8,-25.5833,59.0,88,75,17.27
312,Nakhon Thai,TH,2021-04-04 15:25:43,17.1006,100.8374,75.02,94,100,5.95
313,Antalaha,MG,2021-04-04 15:25:43,-14.9003,50.2788,79.52,82,8,7.25
314,Kamenka,RU,2021-04-04 15:25:43,51.3223,42.7678,45.0,64,100,4.59
315,Avarua,CK,2021-04-04 15:25:44,-21.2078,-159.775,80.6,83,75,13.8
316,Bowen,AU,2021-04-04 15:25:44,-20.0167,148.2333,73.4,94,75,3.44
317,Vardo,NO,2021-04-04 15:25:45,70.3705,31.1107,37.4,75,75,12.66
318,Moerai,PF,2021-04-04 15:23:10,-22.4333,-151.3333,77.99,63,54,13.87
319,Nicoya,CR,2021-04-04 15:24:36,10.1483,-85.452,86.0,45,0,25.32
320,Jambi,ID,2021-04-04 15:25:45,-1.6,103.6167,77.83,84,88,2.89
321,Kidal,ML,2021-04-04 15:25:46,18.4411,1.4078,96.03,3,0,6.26
322,Kenai,US,2021-04-04 15:25:46,60.5544,-151.2583,41.0,75,75,25.32
323,Lorengau,PG,2021-04-04 15:25:46,-2.0226,147.2712,80.83,80,100,8.48
324,Pisco,PE,2021-04-04 15:25:47,-13.7,-76.2167,75.0,83,92,4.61
325,Rawson,AR,2021-04-04 15:25:47,-43.3002,-65.1023,80.15,29,24,22.68
326,Kaeo,NZ,2021-04-04 15:25:47,-35.1,173.7833,52.0,93,18,4.43
327,Alta Floresta,BR,2021-04-04 15:25:48,-9.8756,-56.0861,87.8,66,40,3.44
328,Bauchi,NG,2021-04-04 15:25:48,10.5,10.0,99.72,8,2,8.3
329,Kahului,US,2021-04-04 15:25:49,20.8947,-156.47,69.8,94,75,11.5
330,Constitucion,CL,2021-04-04 15:25:49,-35.3333,-72.4167,62.37,67,23,7.18
331,Galle,LK,2021-04-04 15:25:49,6.0367,80.217,80.47,77,52,8.57
332,Pacific Grove,US,2021-04-04 15:25:50,36.6177,-121.9166,53.6,66,90,6.13
333,Apollonia,GR,2021-04-04 15:25:50,36.9716,24.7231,66.99,77,75,18.41
334,Evensk,RU,2021-04-04 15:25:51,61.95,159.2333,10.02,53,100,29.59
335,Waingapu,ID,2021-04-04 15:25:51,-9.6567,120.2641,77.9,85,100,9.42
336,Youkounkoun,GN,2021-04-04 15:25:51,12.5333,-13.1333,106.0,12,86,3.4
337,Zhezkazgan,KZ,2021-04-04 15:25:52,47.8043,67.7144,37.83,96,100,8.57
338,Guiratinga,BR,2021-04-04 15:25:52,-16.3494,-53.7583,87.57,49,91,7.11
339,Villarrica,PY,2021-04-04 15:25:52,-25.75,-56.4333,85.98,46,68,3.49
340,Port Hardy,CA,2021-04-04 15:25:53,50.6996,-127.4199,41.0,93,40,8.05
341,Saint-Pierre,RE,2021-04-04 15:25:53,-21.3393,55.4781,82.4,74,0,2.53
342,Aksarka,RU,2021-04-04 15:25:54,66.5606,67.7975,29.91,98,100,7.29
343,Hamilton,US,2021-04-04 15:22:45,39.1834,-84.5333,61.0,38,1,6.91
344,Sao Joao Da Barra,BR,2021-04-04 15:25:54,-21.6403,-41.0511,84.2,54,75,11.5
345,Nieves,PH,2021-04-04 15:25:54,15.3274,120.9485,82.4,65,75,3.44
346,Novoagansk,RU,2021-04-04 15:25:55,61.9449,76.6625,33.69,93,99,11.68
347,Ocos,GT,2021-04-04 15:25:55,14.5094,-92.1933,84.2,70,40,2.04
348,Ahuas,HN,2021-04-04 15:25:55,15.4759,-84.3553,75.2,100,90,11.5
349,Santa Rosa,PH,2021-04-04 15:25:56,14.3122,121.1114,84.2,65,20,6.91
350,Usogorsk,RU,2021-04-04 15:25:56,63.4106,48.6872,29.23,88,48,2.33
351,Ayorou,NE,2021-04-04 15:25:56,14.7308,0.9174,101.17,4,8,3.67
352,Neiafu,TO,2021-04-04 15:25:57,-18.65,-173.9833,73.4,94,40,8.95
353,North Bend,US,2021-04-04 15:25:57,43.4065,-124.2243,48.2,93,90,9.22
354,Kempsey,AU,2021-04-04 15:25:57,-31.0833,152.8333,66.0,96,100,3.04
355,Mao,ES,2021-04-04 15:25:58,39.8885,4.2658,60.8,77,40,18.41
356,Oriximina,BR,2021-04-04 15:24:03,-1.7656,-55.8661,87.04,60,97,4.47
357,Huilong,CN,2021-04-04 15:25:58,31.8111,121.655,52.0,63,1,14.14
358,Ulaanbaatar,MN,2021-04-04 15:25:17,47.9077,106.8832,23.0,68,0,2.24
359,Bac Lieu,VN,2021-04-04 15:25:59,9.285,105.7244,82.36,77,83,10.78
360,Yatou,CN,2021-04-04 15:25:59,37.15,122.3833,42.6,53,24,9.37
361,Ancud,CL,2021-04-04 15:25:59,-41.8697,-73.8203,64.0,62,0,3.44
362,Santa Marinella,IT,2021-04-04 15:26:00,42.0345,11.8536,64.4,42,0,14.97
363,Virginia Beach,US,2021-04-04 15:25:28,36.8529,-75.978,62.6,31,40,9.22
364,Wanning,CN,2021-04-04 15:26:00,18.8003,110.3967,75.87,92,8,5.95
365,Cadillac,US,2021-04-04 15:26:01,44.2519,-85.4012,57.2,30,1,5.75
366,Diamantino,BR,2021-04-04 15:26:01,-14.4086,-56.4461,81.41,73,100,3.58
367,Dzaoudzi,YT,2021-04-04 15:26:01,-12.7887,45.2699,86.0,70,20,9.22
368,Chivay,PE,2021-04-04 15:26:02,-15.6383,-71.6011,46.74,80,100,3.47
369,Knysna,ZA,2021-04-04 15:22:09,-34.0363,23.0471,66.2,88,75,4.61
370,Quatre Cocos,MU,2021-04-04 15:26:02,-20.2078,57.7625,82.0,78,20,8.05
371,Fortuna,US,2021-04-04 15:26:03,40.5982,-124.1573,48.99,93,90,1.39
372,Ankazoabo,MG,2021-04-04 15:26:03,-22.2833,44.5167,76.46,65,27,10.4
373,Saldanha,ZA,2021-04-04 15:26:03,-33.0117,17.9442,75.2,60,81,17.27
374,Itarema,BR,2021-04-04 15:26:04,-2.9248,-39.9167,83.89,73,100,14.52
375,Eyl,SO,2021-04-04 15:26:04,7.9803,49.8164,82.2,68,13,13.27
376,Sola,VU,2021-04-04 15:26:04,-13.8833,167.55,81.59,80,100,15.26
377,Chateauroux,FR,2021-04-04 15:26:05,46.8167,1.7,60.8,33,0,11.5
378,Tiznit,MA,2021-04-04 15:26:05,29.5833,-9.5,66.0,44,82,11.14
379,Krasnoselkup,RU,2021-04-04 15:26:06,65.7,82.4667,33.15,98,100,12.97
380,Cerro Largo,BR,2021-04-04 15:26:06,-28.1486,-54.7381,84.2,48,0,8.05
381,Chuy,UY,2021-04-04 15:26:06,-33.6971,-53.4616,75.69,63,13,8.86
382,Rafai,CF,2021-04-04 15:26:07,4.95,23.9167,100.13,14,31,5.14
383,Bakchar,RU,2021-04-04 15:26:07,57.0186,82.0711,25.39,98,93,4.5
384,Soyo,AO,2021-04-04 15:26:08,-6.1349,12.3689,87.8,70,20,8.05
385,Simnas,LT,2021-04-04 15:26:08,54.4,23.65,44.6,45,0,13.8
386,Broome,US,2021-04-04 15:26:08,42.2506,-75.833,53.01,46,1,10.36
387,Berdyaush,RU,2021-04-04 15:26:09,55.1619,59.1464,33.94,98,100,0.72
388,Henties Bay,NA,2021-04-04 15:26:09,-22.116,14.2845,71.01,78,3,8.99
389,Acapulco,MX,2021-04-04 15:22:30,16.8634,-99.8901,82.4,65,1,1.77
390,Sarahan,IN,2021-04-04 15:26:10,31.5167,77.8,53.15,42,100,3.06
391,Tarkwa,GH,2021-04-04 15:26:10,5.3064,-1.9847,85.1,69,92,6.4
392,Ossora,RU,2021-04-04 15:26:10,59.2353,163.0719,16.83,94,100,29.46
393,Omsukchan,RU,2021-04-04 15:26:11,62.5333,155.8,-15.72,99,99,4.29
394,Sao Miguel Do Araguaia,BR,2021-04-04 15:26:11,-13.275,-50.1628,87.49,57,89,3.89
395,Tambopata,PE,2021-04-04 15:26:12,-12.7333,-69.1833,75.2,94,75,2.3
396,Port Shepstone,ZA,2021-04-04 15:26:12,-30.7414,30.455,72.66,70,0,13.2
397,Hashtrud,IR,2021-04-04 15:26:12,37.4779,47.0508,52.38,26,36,13.29
398,Hare Bay,CA,2021-04-04 15:26:13,48.8499,-54.0148,41.0,100,100,2.3
399,Hanna,CA,2021-04-04 15:26:13,51.6334,-111.9018,43.0,51,100,11.01
400,Karia,NG,2021-04-04 15:26:14,11.7306,11.1629,100.08,8,0,10.87
401,Mahon,ES,2021-04-04 15:23:32,39.8885,4.2658,60.8,77,40,18.41
402,Okitipupa,NG,2021-04-04 15:26:14,6.5047,4.7839,92.3,50,30,11.07
403,Gatton,AU,2021-04-04 15:26:15,-27.55,152.2833,66.2,100,40,10.36
404,Langham,CA,2021-04-04 15:26:15,52.3668,-106.9679,46.99,45,75,20.71
405,Half Moon Bay,US,2021-04-04 15:22:27,37.4636,-122.4286,52.0,71,90,8.05
406,Panama City,PA,2021-04-04 15:21:28,8.9936,-79.5197,81.0,83,40,5.75
407,Ilulissat,GL,2021-04-04 15:26:17,69.2167,-51.1,15.8,53,20,21.36
408,Mantua,IT,2021-04-04 15:26:17,45.1667,10.7833,60.01,35,40,5.75
409,Mackay,AU,2021-04-04 15:25:15,-21.15,149.2,73.99,94,90,6.91
410,Havoysund,NO,2021-04-04 15:26:18,70.9963,24.6622,32.0,80,75,4.61
411,Machiques,VE,2021-04-04 15:26:18,10.0644,-72.545,83.39,67,100,0.63
412,Creel,MX,2021-04-04 15:26:19,27.75,-107.6333,59.14,33,0,5.53
413,Grindavik,IS,2021-04-04 15:26:19,63.8424,-22.4338,21.2,58,75,26.46
414,Steinbach,DE,2021-04-04 15:26:19,50.1667,8.5667,54.0,43,20,10.36
415,Rivadavia,AR,2021-04-04 15:26:20,-33.1905,-68.4608,73.4,56,20,6.91
416,Nacala,MZ,2021-04-04 15:26:20,-14.5428,40.6728,78.93,86,67,6.87
417,Te Anau,NZ,2021-04-04 15:26:21,-45.4167,167.7167,56.8,67,11,13.15
418,Sabha,LY,2021-04-04 15:26:21,27.0377,14.4283,88.61,6,16,12.46
419,Kismayo,SO,2021-04-04 15:26:21,-0.3582,42.5454,83.89,74,75,11.81
420,Tuy Hoa,VN,2021-04-04 15:26:22,13.0833,109.3,76.21,89,39,3.15
421,Flagstaff,US,2021-04-04 15:23:41,35.1981,-111.6513,63.0,37,1,2.1
422,Haputale,LK,2021-04-04 15:26:22,6.7681,80.9595,78.8,78,0,4.61
423,Sovetskaya Gavan,RU,2021-04-04 15:26:22,48.9723,140.2878,28.69,69,7,5.01
424,Krutinka,RU,2021-04-04 15:26:23,56.0055,71.5113,34.61,88,100,13.27
425,Bubaque,GW,2021-04-04 15:26:23,11.2833,-15.8333,75.16,72,89,10.54
426,Pailon,BO,2021-04-04 15:26:23,-17.65,-62.75,84.2,65,75,4.61
427,Khani,GE,2021-04-04 15:26:24,41.9563,42.9566,69.8,32,0,6.91
428,Mae Hong Son,TH,2021-04-04 15:26:24,19.3003,97.9685,74.59,72,91,2.24
429,Mount Isa,AU,2021-04-04 15:26:24,-20.7333,139.5,73.4,60,21,6.91
430,Marsh Harbour,BS,2021-04-04 15:26:25,26.5412,-77.0636,67.53,60,95,18.54
431,Vanderhoof,CA,2021-04-04 15:26:25,54.0166,-124.0198,29.46,74,10,8.16
432,Koroni,GR,2021-04-04 15:26:25,36.8,21.95,66.0,72,75,10.36
433,Challapata,BO,2021-04-04 15:26:26,-18.9,-66.7667,50.4,61,99,6.2
434,Ketchikan,US,2021-04-04 15:26:26,55.3422,-131.6461,32.0,100,40,2.15
435,Sattahip,TH,2021-04-04 15:26:26,12.6664,100.9007,84.99,94,40,3.44
436,Vestmannaeyjar,IS,2021-04-04 15:26:27,63.4427,-20.2734,28.27,53,100,27.6
437,Saint George,US,2021-04-04 15:25:05,37.1041,-113.5841,55.4,26,1,3.04
438,Ruteng,ID,2021-04-04 15:26:27,-8.6136,120.4721,62.46,91,100,3.89
439,Batagay-Alyta,RU,2021-04-04 15:26:28,67.8006,130.4114,-15.65,99,100,3.62
440,Kawalu,ID,2021-04-04 15:26:28,-7.3817,108.2082,73.6,98,100,2.04
441,Ahualulco,MX,2021-04-04 15:26:28,22.4,-101.1667,51.8,66,40,3.44
442,Mahibadhoo,MV,2021-04-04 15:26:29,3.7833,72.9667,84.56,72,14,12.73
443,Sioux Lookout,CA,2021-04-04 15:26:29,50.1001,-91.917,46.4,42,75,12.66
444,Znamenskoye,RU,2021-04-04 15:26:29,57.1281,73.8282,33.96,86,100,10.16
445,Norman Wells,CA,2021-04-04 15:26:30,65.282,-126.8329,3.2,72,40,5.75
446,Lamu,KE,2021-04-04 15:26:30,-2.2717,40.902,84.2,79,1,13.8
447,Santa Fe,AR,2021-04-04 15:26:27,-31.6333,-60.7,84.0,51,57,4.0
448,Kiruna,SE,2021-04-04 15:26:31,67.8557,20.2251,35.6,80,75,6.91
449,Akdagmadeni,TR,2021-04-04 15:26:31,39.6603,35.8836,52.81,41,92,17.02
450,San Carlos,VE,2021-04-04 15:26:32,9.6612,-68.5827,90.99,37,100,2.73
451,Diapaga,BF,2021-04-04 15:26:32,12.0708,1.7889,103.35,5,42,2.86
452,Shiyan,CN,2021-04-04 15:26:32,32.6475,110.7781,51.08,56,100,3.22
453,Ogulin,HR,2021-04-04 15:26:33,45.2661,15.2286,57.0,28,20,11.5
454,Usinsk,RU,2021-04-04 15:26:33,65.9939,57.5281,20.79,90,31,5.19
455,Ekhabi,RU,2021-04-04 15:26:34,53.5102,142.9671,12.76,84,15,14.74
456,Likhoslavl,RU,2021-04-04 15:26:34,57.1275,35.464,36.84,71,99,6.67
457,Port-Gentil,GA,2021-04-04 15:26:34,-0.7193,8.7815,87.8,70,20,12.66
458,Morada Nova,BR,2021-04-04 15:26:35,-5.1067,-38.3725,88.48,50,74,6.29
459,Deniliquin,AU,2021-04-04 15:26:35,-35.5333,144.9667,61.0,82,0,2.98
460,Launceston,AU,2021-04-04 15:26:35,-41.45,147.1667,48.0,71,0,5.75
461,Azul,AR,2021-04-04 15:26:36,-36.777,-59.8585,73.0,71,0,5.99
462,Afonso Bezerra,BR,2021-04-04 15:26:36,-5.4983,-36.5056,97.29,31,27,13.29
463,Ponta Delgada,PT,2021-04-04 15:26:36,37.7333,-25.6667,59.0,88,75,17.27
464,Beringovskiy,RU,2021-04-04 15:26:37,63.05,179.3167,-11.54,97,27,6.85
465,Agirish,RU,2021-04-04 15:26:37,61.9247,63.0231,33.4,92,100,6.49
466,Kananga,CD,2021-04-04 15:26:37,-5.8958,22.4178,72.55,91,100,7.92
467,Lasa,IT,2021-04-04 15:26:38,46.6166,10.7002,66.2,36,0,9.22
468,Mizdah,LY,2021-04-04 15:26:38,31.4451,12.9801,80.01,21,99,30.09
469,Povenets,RU,2021-04-04 15:26:39,62.8487,34.8262,33.87,97,100,12.28
470,Datong,CN,2021-04-04 15:26:39,40.0936,113.2914,47.52,17,61,4.63
471,Piopio,NZ,2021-04-04 15:26:40,-38.4667,175.0167,55.0,90,47,1.01
472,Turukhansk,RU,2021-04-04 15:26:40,65.8167,87.9833,24.53,89,100,18.25
473,Calama,CL,2021-04-04 15:24:12,-22.4667,-68.9333,66.2,30,0,2.3
474,Mattru,SL,2021-04-04 15:26:41,7.6244,-11.8332,90.82,50,89,7.81
475,Port Elizabeth,ZA,2021-04-04 15:26:41,-33.918,25.5701,69.8,64,0,19.57
476,Baherden,TM,2021-04-04 15:26:41,38.4362,57.4316,61.29,38,31,9.31
477,Kalabo,ZM,2021-04-04 15:26:42,-14.97,22.6814,84.58,35,12,7.27
478,Otradnoye,RU,2021-04-04 15:26:42,59.7775,30.8181,42.8,65,20,13.42
479,Sakakah,SA,2021-04-04 15:26:42,29.9697,40.2064,75.2,9,0,2.66
480,Gadwal,IN,2021-04-04 15:26:43,16.2333,77.8,93.34,15,37,2.53
481,Laem Sing,TH,2021-04-04 15:26:43,12.4816,102.0738,82.0,99,74,6.96
482,Okhotsk,RU,2021-04-04 15:26:44,59.3833,143.3,20.39,96,100,2.93
483,Xuddur,SO,2021-04-04 15:26:44,4.1213,43.8894,80.55,63,81,12.86
484,Chulym,RU,2021-04-04 15:26:44,55.0997,80.9572,21.97,98,99,4.07
485,Cayenne,GF,2021-04-04 15:26:45,4.9333,-52.3333,77.0,94,75,5.75
486,Sakaraha,MG,2021-04-04 15:26:45,-22.9,44.5333,72.97,73,40,12.62
487,Veraval,IN,2021-04-04 15:26:45,20.9,70.3667,79.9,78,5,7.85
488,Karasjok,NO,2021-04-04 15:23:30,69.4719,25.5112,35.6,80,75,12.66
489,Mata,PT,2021-04-04 15:26:46,40.683,-7.4592,69.01,30,0,5.99
490,Policoro,IT,2021-04-04 15:26:46,40.2115,16.6726,60.8,48,75,11.5
491,Cuamba,MZ,2021-04-04 15:22:02,-14.8031,36.5372,73.09,92,87,4.25
492,Vagur,FO,2021-04-04 15:26:47,61.4732,-6.8119,30.45,64,100,42.28
493,Shakawe,BW,2021-04-04 15:26:47,-18.3667,21.85,87.19,28,2,7.96
494,Port Hedland,AU,2021-04-04 15:26:47,-20.3167,118.5667,78.8,53,2,5.75
495,Fairbanks,US,2021-04-04 15:26:34,64.8378,-147.7164,33.8,100,90,8.05
496,Erenhot,CN,2021-04-04 15:26:48,43.6475,111.9767,45.14,21,37,7.36
497,Le Pradet,FR,2021-04-04 15:26:48,43.1066,6.0172,61.0,63,0,4.61
498,Bayji,IQ,2021-04-04 15:26:49,34.9311,43.487,72.25,27,6,12.39
499,Baruun-Urt,MN,2021-04-04 15:26:49,46.6806,113.2792,39.31,22,0,7.43
500,Sterling,US,2021-04-04 15:23:31,39.0062,-77.4286,64.4,29,1,13.8
501,Tshela,CD,2021-04-04 15:26:50,-4.9833,12.9333,80.6,92,99,3.42
502,Omboue,GA,2021-04-04 15:26:50,-1.5746,9.2618,83.26,74,81,10.54
503,Pangnirtung,CA,2021-04-04 15:26:51,66.1451,-65.7125,9.95,67,100,1.97
504,Fuxin,CN,2021-04-04 15:26:51,42.0156,121.6589,49.64,18,0,4.65
505,Ende,ID,2021-04-04 15:26:51,-8.8432,121.6623,78.44,90,100,10.6
506,Platnirovskaya,RU,2021-04-04 15:26:52,45.3953,39.3842,57.2,67,40,15.66
507,Olive Branch,US,2021-04-04 15:25:37,34.9618,-89.8295,63.0,48,1,8.05
508,Eydhafushi,MV,2021-04-04 15:26:52,5.1033,73.0708,84.52,69,64,13.18
509,Kangayam,IN,2021-04-04 15:26:53,11.0,77.5667,84.2,58,75,11.5
510,Samarai,PG,2021-04-04 15:23:11,-10.6167,150.6667,82.15,76,99,1.52
511,Sabzevar,IR,2021-04-04 15:26:53,36.2126,57.6819,58.82,23,0,14.54
512,Champerico,GT,2021-04-04 15:26:53,14.3,-91.9167,84.2,70,0,2.39
513,Griffith,US,2021-04-04 15:26:54,41.5284,-87.4237,64.0,48,1,4.14
514,Kilemary,RU,2021-04-04 15:26:54,56.7783,46.8659,33.67,86,95,6.26
515,Tamiahua,MX,2021-04-04 15:26:54,21.2667,-97.45,74.68,56,88,4.16
516,Pahrump,US,2021-04-04 15:26:55,36.2083,-115.9839,66.0,15,2,1.99
517,Kumluca,TR,2021-04-04 15:26:55,36.3703,30.2869,61.65,74,77,4.43
518,Touros,BR,2021-04-04 15:26:55,-5.1989,-35.4608,86.0,66,40,14.97
519,San Pablo Tacachico,SV,2021-04-04 15:26:56,13.9756,-89.34,77.0,47,0,6.91
520,Ostersund,SE,2021-04-04 15:26:56,63.1792,14.6357,44.6,49,0,13.8
521,Kloulklubed,PW,2021-04-04 15:26:56,7.0419,134.2556,77.0,88,40,10.8
522,Maralal,KE,2021-04-04 15:26:57,1.0968,36.698,69.93,57,96,12.37
523,Tambo,PE,2021-04-04 15:26:57,-14.8,-73.9167,45.09,58,100,2.51
524,Port Hawkesbury,CA,2021-04-04 15:26:52,45.6169,-61.3485,42.01,100,90,12.66
525,Vilyuysk,RU,2021-04-04 15:26:57,63.7553,121.6247,-12.05,99,98,2.98
526,Bahia Honda,CU,2021-04-04 15:26:58,22.9036,-83.1592,74.84,54,82,15.26
527,Asau,RO,2021-04-04 15:26:58,46.4333,26.4,43.0,48,100,8.48
528,Ostrovnoy,RU,2021-04-04 15:26:59,68.0531,39.5131,32.31,86,100,22.48
529,Taoudenni,ML,2021-04-04 15:26:59,22.6783,-3.9836,101.43,8,3,16.28
530,Helong,CN,2021-04-04 15:26:59,42.5397,128.9972,34.38,40,0,4.76
531,Moita Bonita,BR,2021-04-04 15:27:00,-10.5775,-37.3428,84.2,65,40,9.22
532,Lubango,AO,2021-04-04 15:27:00,-14.9172,13.4925,73.94,51,100,6.67
533,Karratha,AU,2021-04-04 15:27:00,-20.7377,116.8463,84.79,48,3,5.82
534,Fayaoue,NC,2021-04-04 15:27:01,-20.65,166.5333,77.74,73,100,23.87
535,Nathdwara,IN,2021-04-04 15:27:01,24.9333,73.8167,84.9,14,0,7.76
536,Verkhnevilyuysk,RU,2021-04-04 15:27:01,63.4453,120.3167,-15.9,100,100,2.73
537,Queimadas,BR,2021-04-04 15:27:02,-10.9783,-39.6264,94.5,27,5,8.68
538,Lobito,AO,2021-04-04 15:27:02,-12.3481,13.5456,81.73,82,93,6.46
539,Nome,US,2021-04-04 15:27:03,64.5011,-165.4064,1.4,71,20,23.02
540,Canutama,BR,2021-04-04 15:27:03,-6.5339,-64.3831,83.55,79,100,1.34
541,Pemangkat,ID,2021-04-04 15:27:03,1.1667,108.9667,79.59,79,44,3.65
542,Coromandel,BR,2021-04-04 15:22:23,-18.4733,-47.2003,84.18,41,20,6.2
543,Terrak,NO,2021-04-04 15:27:04,65.087,12.3715,39.2,93,75,14.97
544,Monte Azul,BR,2021-04-04 15:27:04,-15.155,-42.8747,89.98,39,81,5.17
545,Orlik,RU,2021-04-04 15:27:05,52.5178,99.825,15.39,86,25,2.91
546,Mabaruma,GY,2021-04-04 15:27:05,8.2,-59.7833,73.87,98,100,4.85
547,Green Valley,US,2021-04-04 15:27:05,31.8543,-110.9937,73.99,21,1,10.36
548,Xining,CN,2021-04-04 15:27:06,36.6167,101.7667,39.9,61,100,2.89
549,Elizabeth City,US,2021-04-04 15:27:06,36.2946,-76.2511,60.8,39,1,8.05
550,Eureka,US,2021-04-04 15:27:07,40.8021,-124.1637,48.99,87,96,0.54
551,Praya,CV,2021-04-04 15:27:07,14.9215,-23.5087,87.8,29,0,17.27
552,Palafrugell,ES,2021-04-04 15:25:03,41.9174,3.1631,64.99,22,72,12.15
553,Raudeberg,NO,2021-04-04 15:27:08,61.9875,5.1352,37.99,89,100,34.36
554,Catarama,EC,2021-04-04 15:27:08,-1.5833,-79.4667,76.12,95,100,1.9
555,Juneau,US,2021-04-04 15:23:50,58.3019,-134.4197,35.6,80,90,8.05
556,Zabid,YE,2021-04-04 15:27:08,14.1951,43.3152,83.34,60,2,11.32
557,Kautokeino,NO,2021-04-04 15:27:09,69.0125,23.0412,31.12,92,96,6.51
558,Aurich,DE,2021-04-04 15:27:09,53.4667,7.4833,46.99,70,91,17.27
559,Guerrero Negro,MX,2021-04-04 15:27:09,27.9769,-114.0611,61.0,80,2,14.05
560,Flinders,AU,2021-04-04 15:27:10,-34.5833,150.8552,66.0,85,0,8.01
561,Khuzhir,RU,2021-04-04 15:27:10,53.1939,107.3397,28.22,79,31,7.9
562,Kanniyakumari,IN,2021-04-04 15:27:10,8.0833,77.5667,82.36,73,23,19.53
563,Beloha,MG,2021-04-04 15:27:11,-25.1667,45.05,74.37,72,42,13.62
